STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,DK,Denmark,2019,,78.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,DK,Denmark,2020,,78.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,DK,Denmark,2021,,78.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,DK,Denmark,2022,,78.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,DK,Denmark,2023,,79.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,DK,Denmark,2024,,79.4,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA19,Euro area - 19 countries  (2015-2022),2015,,78.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA19,Euro area - 19 countries  (2015-2022),2016,,79.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA19,Euro area - 19 countries  (2015-2022),2017,,79.3,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA19,Euro area - 19 countries  (2015-2022),2018,,79.4,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA19,Euro area - 19 countries  (2015-2022),2019,,79.7,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA19,Euro area - 19 countries  (2015-2022),2020,,78.9,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA19,Euro area - 19 countries  (2015-2022),2021,,78.9,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA19,Euro area - 19 countries  (2015-2022),2022,,79.0,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA19,Euro area - 19 countries  (2015-2022),2023,,79.6,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA19,Euro area - 19 countries  (2015-2022),2024,,79.7,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA20,Euro area – 20 countries (2023-2025),2021,,78.8,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA20,Euro area – 20 countries (2023-2025),2022,,78.9,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA20,Euro area – 20 countries (2023-2025),2023,,79.6,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA20,Euro area – 20 countries (2023-2025),2024,,79.7,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EA21,Euro area – 21 countries (from 2026),2024,,79.5,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EE,Estonia,2015,,75.2,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EE,Estonia,2016,,75.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EE,Estonia,2017,,75.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EE,Estonia,2018,,75.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EE,Estonia,2019,,76.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EE,Estonia,2020,,76.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EE,Estonia,2021,,74.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EE,Estonia,2022,,75.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EE,Estonia,2023,,76.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EE,Estonia,2024,,76.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,,78.0,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,,78.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,,78.3,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,,78.4,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,,77.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,,78.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,,78.3,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,,78.4,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EFTA,European Free Trade Association,2015,,80.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EFTA,European Free Trade Association,2016,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EFTA,European Free Trade Association,2017,,80.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EFTA,European Free Trade Association,2018,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EFTA,European Free Trade Association,2019,,80.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EFTA,European Free Trade Association,2020,,80.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EFTA,European Free Trade Association,2021,,80.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EFTA,European Free Trade Association,2022,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EFTA,European Free Trade Association,2023,,81.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EL,Greece,2015,,78.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EL,Greece,2016,,78.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EL,Greece,2017,,78.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EL,Greece,2018,,79.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EL,Greece,2019,,79.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EL,Greece,2020,,78.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EL,Greece,2021,,77.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EL,Greece,2022,,78.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EL,Greece,2023,,79.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EL,Greece,2024,,79.2,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,ES,Spain,2015,,80.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,ES,Spain,2016,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,ES,Spain,2017,,80.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,ES,Spain,2018,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,ES,Spain,2019,,81.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,ES,Spain,2020,,79.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,ES,Spain,2021,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,ES,Spain,2022,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,ES,Spain,2023,,81.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,ES,Spain,2024,,81.3,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2007,European Union - 27 countries (2007-2013),2015,,77.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2007,European Union - 27 countries (2007-2013),2016,,78.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2007,European Union - 27 countries (2007-2013),2017,,78.3,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2007,European Union - 27 countries (2007-2013),2018,,78.4,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2020,European Union - 27 countries (from 2020),2015,,77.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2020,European Union - 27 countries (from 2020),2016,,78.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2020,European Union - 27 countries (from 2020),2017,,78.2,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2020,European Union - 27 countries (from 2020),2018,,78.3,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2020,European Union - 27 countries (from 2020),2019,,78.6,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2020,European Union - 27 countries (from 2020),2022,,77.9,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2020,European Union - 27 countries (from 2020),2023,,78.7,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU27_2020,European Union - 27 countries (from 2020),2024,,78.8,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU28,European Union - 28 countries (2013-2020),2015,,77.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU28,European Union - 28 countries (2013-2020),2016,,78.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU28,European Union - 28 countries (2013-2020),2017,,78.3,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,EU28,European Union - 28 countries (2013-2020),2018,,78.3,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FI,Finland,2015,,78.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FI,Finland,2016,,78.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FI,Finland,2017,,78.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FI,Finland,2018,,79.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FI,Finland,2019,,79.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FI,Finland,2020,,79.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FI,Finland,2021,,79.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FI,Finland,2022,,78.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FI,Finland,2023,,78.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FI,Finland,2024,,79.4,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FR,France,2015,,79.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FR,France,2016,,80.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FR,France,2017,,80.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FR,France,2018,,80.2,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FR,France,2019,,80.4,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FR,France,2020,,79.6,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FR,France,2021,,79.8,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FR,France,2022,,79.7,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FR,France,2023,,80.4,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,FR,France,2024,,80.4,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,GE,Georgia,2015,,70.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,GE,Georgia,2016,,70.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,GE,Georgia,2017,,71.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,GE,Georgia,2018,,71.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,GE,Georgia,2019,,71.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,GE,Georgia,2022,,71.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,GE,Georgia,2023,,71.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,GE,Georgia,2024,,72.5,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HR,Croatia,2015,,74.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HR,Croatia,2016,,75.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HR,Croatia,2017,,75.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HR,Croatia,2018,,75.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HR,Croatia,2019,,75.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HR,Croatia,2020,,75.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HR,Croatia,2021,,73.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HR,Croatia,2022,,75.0,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HR,Croatia,2023,,76.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HR,Croatia,2024,,76.2,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HU,Hungary,2015,,73.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HU,Hungary,2016,,73.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HU,Hungary,2017,,73.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HU,Hungary,2018,,73.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HU,Hungary,2019,,73.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HU,Hungary,2020,,72.8,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HU,Hungary,2021,,71.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HU,Hungary,2022,,73.3,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HU,Hungary,2023,,74.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,T,Total,Y3,3 years,HU,Hungary,2024,,74.1,,b,break in time series,,
